Item ID,Name,Last Name,Slug,Portrait,Biography,Nationality,Specialties
"68e12f937bb8bbb6c1f1ec96","Heide Nonnenmacher","Nonnenmacher","heide-nonnenmacher","Filigran, anziehend schön und zudem auch ein wenig geheimnisvoll sind die Objekte der Keramikerin Heide Nonnenmacher. Man mag kaum glauben, dass sie aus Porzellan sein sollen – und eben das ist von der Gestalterin durchaus beabsichtigt. Auch wenn die Stücke mit ihren Formen den Betrachter zunächst in eine fremde Welt zu entführen scheinen, entspringen die Strukturen nicht der reinen Phantasie der Künstlerin, sondern der Flora und Fauna. Die gefüllten Schalen ihrer Serie Orto Botanico beeindrucken durch einen starken Kontrast: Die äußeren Hüllen, häufig mit Strukturen oder feinen Ornamenten versehen, legen sich fest umschließend und schützend um ein zartes Innenleben aus hauchdünnen, feinen „Blättchen“, die sich glatt oder gerollt in Schichten dicht aneinanderschmiegen. Preise von 120 bis 1490 Euro.","Geboren in Stuttgart Abschluss Kunststudium an der PH Schwäbisch Gmünd Eigenes Atelier Artist in Residence, Shigaraki, Japan Staatspreis Baden-Württemberg Hessischer Staatspreis für das Objekt ZeitRaum","Deutschland",""
"68e12f937bb8bbb6c1f1ec90","Hans Coper","Coper","hans-coper","Obwohl in Chemnitz geboren, gilt Hans Coper als einer der bedeutendsten britischen Studio-Keramiker des 20. Jahrhunderts. 19-jährig floh er vor den Nazis und lebte bis zu seinem Tod 1981 in England. Typisch sind unkonventionelle, abstrakte Formen mit starken Einbuchtungen und kelchförmigen Auskragungen. Die Glasuren farblich zurückhaltend, experimentierte Coper mit lebendigen Oberflächen und Texturen. Wie Skulpturen wirken die markanten Gefäße, die er als Blume, Pfeil, Ei oder Knospe bezeichnete. Wie die Gefäße von Lucie Rie, in deren Studio Coper von 1946 bis 1958 als Assistent arbeitete, erzielen seine Stücke inzwischen bei internationalen Auktionen Höchstpreise.","Geboren in Chemnitz Flucht nach Großbritannien Assistenz in Lucie Ries Studio Eigenes Studio im Digswell House, Hertfortshire Gestorben in Somerset, England","Deutschland",""
"68e12f937bb8bbb6c1f1ec8a","Gitta Pielcke","Pielcke","gitta-pielcke","Mit der Geckokette, 1994, und der Froschkette, 1996, setzte Gitta Pielcke ein Zeichen gegen das damals dominierende strenge Schmuck-Design. Über 20 Jahre sollte ihr Schmuck zum Thema Flora und Fauna vor allem Spaß machen. Seit einiger Zeit schlägt die Schmuckgestalterin ernstere Töne an und hinterfragt mit politischen Broschen und Halsschmuck den Umgang des Menschen mit Tieren. Die Massentierhaltung im Zuge unseres achtlosen Konsumverhaltens und das Artensterben sind dabei thematische Schwerpunkte. Oft kombiniert sie hierfür organische Materialien wie Tierknochen, Eierschalen, Federn mit Metall. „Die neuen Stücke sollen durch einfache Botschaften zum Nachdenken anregen, durch ihre Ästhetik jedoch trotzdem erfreuen“, sagt Pielcke.","Geboren in Hamburg Zeichenakademie Hanau Atelier, heute in Augsburg","Deutschland",""
"68e12f937bb8bbb6c1f1ec84","Gigi Mariani","Mariani","gigi-mariani","Für seinen Schmuck setzt Gigi Mariani antike, fast in Vergessenheit geratene Techniken ein. Mittels Niello, einer Schwärzung mit Hilfe von Schwefel, verbirgt er die Kostbarkeit des Edelmetalls. Durch den Einsatz von Hitze entstehen „Blutgerinnsel“ und Risse in den Oberflächen — als wären sie von den Spuren der Vergangenheit gezeichnet. Seinem instinktiven Ansatz, die Metalloberfläche als Leinwand zu verwenden, wirkt Mariani durch präzise, geometrische Formen entgegen. Die Ausgangsmaterialien sind neben Edelmetallen Eisen, Kupfer und Messing. Man glaubt gern, dass die skulpturalen, oft kubischen Stücke von einem Goldschmied stammen, der auch als Bildender Künstler tätig ist. Preise auf Anfrage.","Ausbildung zum Goldschmied Atelier in Modena Zusammenarbeit mit dem Archeologischen Museum, Modena Cominelli Award, erster Preis Stellvertretender Vorsitzender Association Contemporary Jewelry Italy","Italien",""
"68e12f937bb8bbb6c1f1ec82","Giampaolo Babetto","Babetto","giampaolo-babetto","","","Italien",""
"68e12f937bb8bbb6c1f1ec80","Gerd Rothmann","Rothmann","gerhard-rothmann","","","Deutschland",""
"68e12f937bb8bbb6c1f1ec7a","Georg Dobler","Dobler","georg-dobler","Nach einer frühen geometrischen und dekonstruktivistischen Phase ergänzt Georg Dobler ab 1985 seine Stücke durch organische Elemente in geschwärztem Silber. Ende der 1990er Jahre erprobt er die Üppigkeit von Edelsteinen in einer innovativen Mischung aus Naturalismus und Künstlichkeit. Um die Jahrtausendwende erscheinen plan geschliffene Amethyste oder Quarze in geschwärzten Silberrähmchen, minimalistisch arrangiert. Mit den Käferbroschen ab 2005 verweist Dobler, der zu den bedeutenden Schmuckkünstlern der Gegenwart zählt, mit à la R. Lalique auf den Meister des Jugendstils. Zuletzt tauchen auch wieder abstrakte, geometrische und technische Kompositionen auf.","Geboren in Creussen Meisterprüfung zum Goldschmied, Pforzheim Ateliergründung in Berlin zusammen mit Winfried Krüger Professor, Universität für Angewandte Wissenschaft und Kunst, Hildesheim Umzug von Berlin nach Halle","Deutschland",""
"68e12f8a9be79de21a8c0e6e","Gabi Veit","Veit","gabi-veit","Aufgewachsen in Südtirol, zelebriert Gabi Veit in ihren Schmuckstücken das Kantige und Unregelmäßige der Felsen und Berge ihrer Heimat. „Knott’n, Brock‘n, Stoan – mein Dialekt kennt viele Worte für den Stein, aus dem der Berg ist“, sagt sie in einem poetischen Text. Und in ihrem Schmuck erscheint der Stein immer wieder in anderer Form: Zum Beispiel setzt die Künstlerin aus Bozen den Südtiroler Granatstein ungeschliffen in ihre Ringe ein. Leidenschaftlich widmet sie sich seit einiger Zeit auch dem Löffel. Ihre Einzelstücke aus Laffe und Stiel überraschen durch die aus der Pflanzenwelt entliehenen Formen. In der Arbeit „Laster und Löffel“ greift sie ein Thema der Kulturgeschichte auf: Jedes der Teile steht für eine der sieben Todsünden. Preise von 200 bis 3000 Euro.","Geboren in Bozen, Italien Grafikstudium in Innsbruck und Venedig, anschließend Werbegrafikstudio in Bozen Mitgründerin und Leiterin des Kleinkunsttheaters Carambolage in Bozen Schmuckstudium an der Alchimia in Florenz Werkstatt in Bozen und Zürich","Deutschland",""
"68e12f8a9be79de21a8c0e6c","Friedrich Becker","Becker","friedrich-becker","","","Deutschland",""
"68e12f8a9be79de21a8c0e6a","Francesco Pavan","Pavan","francesco-pavan","","","Italien",""
"68e12f8a9be79de21a8c0e64","Formfeld","Formfeld","formfeld","Wellen auf Gewässern, Verzweigungen von Bäumen oder Flugformationen von Vögeln sind Beispiele für Strukturen in der Natur, die einer faszinierenden Formgebung folgen. „Der Mensch hat ein intuitives Gefühl für dieses Regelwerk der Natur entwickelt“, so Antonia Frey-Vorhammer und Simon Vorhammer. Erfolgreich bereits mit ihrem Schmucklabel Sian greifen die beiden Designer mit ihrem Projekt Formfeld solche Phänomene auf. Eigens entwickelte Computeralgorithmen berechnen zunächst die Strukturen. Anschließend wird jedes Formfeld mittels CNC-Technik präzise gefertigt und in Handarbeit vollendet. Die mathematisch definierten Formfelder optimieren die Akustik, indem sie Schall streuen und gleichzeitig absorbieren. Jedes Formfeld entsteht als Einzelanfertigung, das Räume optisch sowie auch akustisch bereichert.","Antonia Frey-Vorhammer Simon Vorhammer beide geboren in München Studium der Architektur, TU München Diplom in Architektur Leben und Arbeiten in Sydney, Australien Gründung von Sian Design Gründung von Formfeld Raumprobe Materialpreis in der Kategorie Design für Formfeld 1","Deutschland",""
"68e12f8a9be79de21a8c0e5e","Fine Light","Light","fine-light","Ihre besondere Fähigkeit zum Spiel mit Licht macht den Reiz der Körper- und Raumobjekte von Fine Light aus: Ausgangsmaterial ist ein industrieller Stoff mit einer Oberfläche aus feinen Glasperlen, welche das Licht zurück zur Lichtquelle reflektieren. In delikaten, silbern schimmernden Bändern schlingt er sich, beispielsweise als zwei durch Bänder verbundene Armreife, von einem Handgelenk des Trägers über den Nacken zum anderen. Die Leichtigkeit und spannungsvolle Biegsamkeit des Materials sorgt dabei für eine sich stets wandelnde Linienführung. Akzente setzen Magnetverschlüsse und Flechtungen – auf Elemente aus dem traditionellen Schmuckdesign wird verzichtet. Es entstehen unkonventionelle Objekte, die nur durch Lichteinwirkung zu gebrochenen Linien, wie Zeichnungen im Raum, werden. Unbeleuchtet überzeugen sie durch zurückhaltende Eleganz.  Preise zwischen 60 und 120 €.","Karolin Schmidbaur geboren in Würzburg, aufgewachsen in München Architekturstudium, Technische Universität München international als Architektin tätig, vor allem in den USA und Europa zusätzlich freie, materialbasierte Arbeiten mit reflektierendem Material Launch der Fine Light-Website und des Online-Stores","Deutschland",""
"68e12f8a9be79de21a8c0e58","Felicia Mülbaier","Mülbaier","felicia-mlbaier","Schmuck von Felicia Mülbaier bewegt sich in einer spannenden Ambivalenz zwischen Archaischem und Zukunftsweisendem. Sie malt gewissermaßen mit dem Edelstein. Mit Leichtigkeit und Bravour gelingt es ihr, das Thema „Stein im Schmuck“ überzeugend und neu zu interpretieren. So begründete die Jury der Justus Brinckmann Gesellschaft in Hamburg 2019 ihre Preisvergabe an die Künstlerin. Julia Wild beschreibt ihre Arbeiten so: „Aus Stein herausgearbeitet sind es Fundstücke von etwas Immateriellem. Sie bewahren die Spuren der Zeit, die es braucht, um etwas zuvor Unfassbarem eine Form zu geben. Zeit, in der es den Moment zwischen Existenz und Nicht-Existenz gibt, der nach einer Entscheidung verlangt, etwas zu zerstören oder zu bewahren, zu verdecken oder zu enthüllen.“","Geboren in Speyer Bachelorstudium, Angewandte Kunst und Design an der Fachhochschule Düsseldorf Auslandssemester Estonian Academy of Arts, Tallinn Master of Fine Arts, Fachhochschule Trier, Campus Idar-Oberstein, Fachbereich Edelsteine und Schmuck Auslandssemester, Högskolan för Design och Konsthantverk, Göteborg Preis der Justus Brinckmann Gesellschaft","Deutschland",""
"68e12f8a9be79de21a8c0e52","Eva Strepp","Strepp","eva-strepp","In den Arbeiten von Eva Strepp liegt der Fokus auf Perlen. Sie sind die leuchtenden Mittelpunkte, bilden elegante Reihen oder führen reizvolle Dialoge. Die Designerin liebt die Vollkommenheit der runden Körper, die Schicht um Schicht gewachsen sind. Das Aufbohren und Ansägen der Perlen erfordert Präzision und eine hohe Wertschätzung des Materials. Nur so kann jede einzelne Perle ihre eigene Farbe und eigenen Lüster zur Geltung bringen. Die Schmuckstücke der Designerin erscheinen daher bewusst einfach und klar, dazu erklärt sie: „Die Suche nach unkomplizierten Lösungen dauert manchmal lange, dafür ist das Stück dann auf den Punkt gebracht.“","Geboren in Pforzheim Studium der freien Kunst, Johannes-Gutenberg-Universität Mainz Zeichenakademie Hanau Diplom, HfG Pforzheim Atelier für Design und Schmuck in Pforzheim","Deutschland",""
"68e12f8a9be79de21a8c0e50","Ernst Gamperl","Gamperl","ernst-gamperl","","","Deutschland",""
"68e12f8a9be79de21a8c0e4a","Emquies Holstein","Holstein","emquies-holstein","Seit 2007 haben Hanan Emquies und Diana Holstein ihre Kreativität ausschließlich für den Aufbau ihrer Schmuckmarke Emquies-Holstein eingesetzt. Zuvor arbeitete das Ehepaar im Bereich Grafikdesign und Bauwesen. Dies wird auch noch in den Schmuckentwürfen sichtbar. Hanan ist fasziniert von Architektur und Strukturen und setzt ständig neue Techniken ein, um seine gestalterischen Ziele zu erreichen. Dianas Design ist eher minimalistisch und symbolisch. Beide haben den Wunsch, die Regeln des traditionellen Schmuckdesigns zu verändern. Ihre Schmucklinien, die im Laufe der Jahre entstanden, sind Interpretationen überraschender, aber immer faszinierender Orte.","Abschluss als Schmuckdesigner, Institute of Precious Metals, Dänemark Gründung von Emquies-Holstein mit Atelier in Kopenhagen Master of Copenhagen Goldsmith Guild","Dänemark",""
"68e12f8a9be79de21a8c0e44","Emil Heger","Heger","emil-heger","Die plastische Qualität des Tones, die Unmittelbarkeit des Drehens und das Medium Glasur prägen die keramischen Arbeiten von Emil Heger. Seine Drehformen aus Steinzeug und Porzellan halten einen dynamischen Moment fest und zeigen den Entstehungsprozess des Wachsens und Werdens eines keramischen Körpers und gehen in ihrer kraftvollen Präsenz weit darüber hinaus. Die klaren Formen und die Oberflächen mit ihren glänzenden und matten Glasuren entfalten eine beeindruckende Lebendigkeit. Zu raumgreifenden Gruppen angeordnet, scheinen die archetypischen Gefäßkörper einen stillen Dialog zu führen, der diese in ihrer Raumerfassung erweitert und ihre skulpturale Qualität unterstreicht. So ist seine Entwicklung hin zu Formaten bis zu 1,80 Meter Höhe und 70 cm im Durchmesser beeindruckend und zugleich konsequent. Alles ist möglich und nichts absolut.","Geboren in Konstanz Studienaufenthalt in Japan bei Gerd Knäpper Institut für künstlerische Keramik und Glas, Höhr-Grenzhausen Leitung des Kompetenzzentrums für Gestaltung, Handwerkskammer Koblenz Lehrauftrag am Institut für Künstlerische Keramik und Glas, Höhr-Grenzhausen","Deutschland",""
"68e12f8a9be79de21a8c0e3e","Elke Sada","Sada","elke-sada","Malerei, Zufall, Spiel und das Material. Dazwischen ein freier Tanz, der den Klängen der Eingebung folgt. „Das kann in die unterschiedlichsten Richtungen führen“, sagt Elke Sada und lässt sich da nicht bremsen. Die Oberflächen ihrer Gefäße Capriccio entstehen aus Malereien, die unter einer Gießtonfläche schlummern – nicht wiederholbar. Daraus baut sie Gefäße: lebendig, farbenfroh und absolut benutzbar. Den Dialog mit dem Material bei den Hallstattpieces bezeichnet die Künstlerin als „Tango in explosivem Farbkleid.“ Doch wenn Elke Sada ihre Nester baut, wird der Ton zart, durchschimmernd, fast schwebend, lebensbejahend und nachdenklich machend zugleich. Der Aufforderung zur Vielfalt des von ihr geliebten Materials folgt sie mit Lust und immer auf der Suche nach neuen Schritten.","Geboren in Dettelbach Chemietechnikerin Bachelor of Arts in 3D-Design Keramik, Bath Spa Universität, Bath Master of Arts in Keramik & Glas, Royal College of Art, London Atelier in Leipzig","Deutschland",""
"68e12f8a9be79de21a8c0e38","Elisa Stützle-Siegsmund","Stützle-Siegsmund","elisa-sttzle-siegsmund","Die Keramiken von Elisa Stützle-Siegsmund sind frei aufgebaut. So erscheinen die Gefäße nicht komplett symmetrisch, jedoch in einem Gleichgewicht, das sie sich bei der Entstehung selbst zu suchen scheinen. Mit ihren meist matten, rauen und bemalten Oberflächen wirken sie kraftvoll und anmutig zugleich. Charakteristisch sind Reliefspuren, Absätze und Bänder sowie die bewusst belassenen Spuren des Herstellungsprozesses auf den Gefäßen ebenso wie auf den kleinformatigen Wandbildern. Seit ihrem Keramikstudium in den USA verwendet Elisa Stützle-Siegsmund lokale Materialien. Sie stammen meist aus ihrer süddeutschen Heimat sowie dem Elsass und der Nordschweiz. Dies unterstreicht die regionale Identität und Einzigartigkeit ihrer Werke.","Geboren in Bad Saulgau Studium an der FHT Stuttgart/anschließend Arbeit als Ingenieurin Studium Keramik bei Jeff Kirk in Glen-Echo-Pottery-Studios, Washington, DC Atelier in Heidelberg/Fortbildung in der Staatl. Majolika-Manufaktur Karlsruhe Atelier in der Bildhauerwerkstatt des BBK Berlin Atelier in Müllheim bei Freiburg","Deutschland",""
"68e12f8a9be79de21a8c0e36","Ela Nord","Nord","ela-nord","","","Osterreich",""
"68e12f8a9be79de21a8c0e30","Edmund de Waal","de Waal","edmund-de-waal","Trotz ihrer Schlichtheit und nur fein nuancierter Farbtöne der Seladonglasuren erlaubt Edmund de Waal seinen Keramiken ein ausgeprägtes Eigenleben. Er punktiert oder stempelt den weichen Ton und nimmt unvollkommene, durch den Brand aus der Form geratene Gefäße in seine Installationen auf. Einflüsse aus Asien kombiniert er mit zeitgenössischen Formen, die er gerne als gerahmte Stillleben inszeniert. Eine Installationen befindet sich seit 2009 in der Kuppel des Victoria & Albert Museums in London. Edmund de Waal ist zudem ein bekannter Autor von Standardwerken über die Keramik und hat mit seiner Familiengeschichte, Der Hase mit den Bernsteinaugen einen Welterfolg erzielt.","Edmund Arthur Lowndes de Waal Geboren in Nottingham, England Lehre als Töpfer bei Geoffrey Whiting Englische Philologie, Cambridge Universität Professor für Keramik, Westminster Universität, London","England",""
"68e12f8a9be79de21a8c0e2a","Dorothee Wenz","Wenz","dorothee-wenz","In der Welt von Dorothee Wenz gibt es zum einen feintonige, farbig opulente Gefäße, zum anderen erdige Mischwesen, die menschliche Charaktere und innere Haltungen spiegeln. Beide sind Teil einer großen Lust am Ausdruck, an der Phantasie und an der Gestaltung. Die großen Gefäße sind nicht gedreht, sondern aus verschieden eingefärbten, farbigen Massen aufgebaut. Nach dem Brennen und einem aufwändigen Feinschliff überraschen die Oberflächen durch ihre samtartige Weichheit und Glätte. Die Figuren entwickeln ihre Charaktere während des kreativen Herstellungsprozesses. Am eindrucksvollsten kommen die Eigenheiten von Hase, Esel, Schaf oder Fisch in der Paarbeziehung zum Ausdruck.","Geboren in Marburg Mainz, Johannes-Gutenberg-Universität, Studium der Kunsterziehung und der Freien Bildenden Kunst, Diplom Förderpreis Keramik Offenburg Grassipreis der Carl u. Anneliese Goerdeler Stiftung Pfalzpreis für das Kunsthandwerk Staatspreis für das Kunsthandwerk Rheinland-Pfalz selbständige Künstlerin in Schwabenheim","Deutschland",""
"68e12f8a9be79de21a8c0e24","Dorothea Brill","Brill","dorothea-brill","Die Arbeiten von Dorothea Brill basieren auf einer inneren Struktur, die sich nach außen entfaltet. Sie deuten Geschichten an, lassen der Trägerin jedoch freie Assoziationen. Ihre Schmuckfamilien „Meter-weise“, „Nähen“ und „Propeller“ vereinen Natürlichkeit und Klarheit, Leichtigkeit und Tiefe, Gefühl und Konzept. In den letzten Jahren hat die Designerin vor allem die Serie „Meter-weise“ weiterentwickelt. Sie überzeugt durch das Spiel feiner Ösen, die wie rieselnder Sand in immer neuen Formen glänzen. Dorothea Brill versteht es, in der Beweglichkeit und Weichheit eine Formensprache zu modellieren, die das Schmücken zu einem selbstverständlichen und angenehmen Erleben macht. „Es ist die Lebendigkeit, die Schmuck zum Glänzen bringt“, sagt sie.","In Freiburg geboren Ausbildung Schmuck und Gerät in Schwäbisch Gmünd Mitarbeit in den Werkstätten Prof. Hermann Jünger, Gastroph-Seidenath und Hinrichs in München Hochschule für Gestaltung in Pforzheim, Diplom Mitbegründerin des Schmucklabels JUNI Atelier in Berlin German Design Award Winner für die Serie “Meter-weise”","Deutschland",""
"68e12f8a9be79de21a8c0e1e","Dong-Hyun Kim","Kim","dong-hyun-kim","Während eines Praktikums im Jahr 1997 begeisterte sich der Südkoreaner erstmals für die Teekannen von Sung-Won Lee, Professor für Metallkunst an der Cheongju University. Voller Tatendrang begann er mit autodidaktischen Übungen und legte damit den Grundstein für seine außergewöhnliche Entwicklung als Silberschmied. Inzwischen hat Dong-Hyun Kim einen Stil entwickelt, in dem traditionelle Formelemente seiner Kultur bewahrt und gleichzeitig künstlerisch transzendiert werden. Die kannelierte Gestaltung der Gefäßkörper verleiht seinen Arbeiten eine skulpturale Anmutung. Für seine eleganten schwungvoll geformten Gefäße verwendet der Künstler neben Silber auch Kupfer und Zinn. In Zinn hat Dong-Hyun Kimer zuletzt ganz neue organische Gefäße geschmiedet, und zwar so, dass ihre Oberflächen wie Silber schimmern. ART AUREA AWARD Gewinner 2015.","M.F.A im Bereich Metallkunst und Schmuck, Kookmin University, Seoul Auslandssemester an der Sheffield Hallem University 2. Nachwuchsförderpreis der 16. Silbertriennale Ph. D in Design, Abteilung Metalwork & Jewelry, Graduate school of Kookmin University, Seoul","Suedkorea",""
"68e12f8a9be79de21a8c0e18","Dominique Labordery","Labordery","dominique-labordery","Ihre puristischen Unikate bewegen sich auf der Grenze zwischen Schmuck und Skulptur. Als eigenständige Objekte gehen sie eine lebendige Verbindung mit ihren Besitzern ein, sagt Dominique Labordery. „In gewisser Hinsicht werden zwei Seelen miteinander verbunden.“ Geleitet wird die Künstlerin dabei immer von ihrer Intuition, die sie als ihr wichtigstes Instrument bezeichnet. Sie erlaube es ihr, bestimmte Dinge unerklärt zu lassen, was ihren von geometrischen Körpern ausgehenden Arbeiten immer etwas Mysteriöses verleihe. Die unterschiedlichen Grautöne des Metalls verstärken die subtilen Farbkompositionen des Achats, die sich im Licht nochmals verändern. Das Ergebnis sind Stücke mit einer gestalterischen Spannung, die aus dem Wechselspiel zwischen perfektem Handwerk und einer Vorliebe für das Unperfekte entsteht. Preise auf Anfrage.","Geboren in Mechelen, Belgien Sint-Lucas University College of Art and Design, Antwerpen, Belgien Umzug nach Deutschland Aufbaustudium in Deutschland Atelier in Düsseldorf","Belgien",""
"68e12f8a9be79de21a8c0e16","Domingos Tótora","Totora","domingos_totora","","","Brazil",""
"68e12f8a9be79de21a8c0e10","Deok Ho Kim","Kim","deok-ho-kim","Mit seinem Anspruch, die Dinge so zu zeigen, „wie sie wirklich sind“ sieht sich Deok Ho Kim in der Tradition des Minimalismus. „Wenn wir einen Kreis oder eine gerade Linie sehen, suchen wir unbewusst immer nach grundlegenden Eigenschaften wie Symmetrie und Präzision,“ erklärt er. Eben diese „Grundlagen“ ziehen sich wie ein roter Faden durch seine Keramiken. Zwischen fünf und sieben Gefäße komponiert er zu einem Set, rund oder mit Ecken, variabel in der Größe, aber immer in abgestimmten Proportionen. Weißer Ton sei schwer zu verarbeiten, daher müsse einem einfachen Ergebnis ein simpler Arbeitsprozess vorausgehen. Der Koreaner vertraut daher darauf, reduzierte Techniken zu perfektionieren: Repetitive Handbewegungen und die Drehungen des Rades erzeugen Objekte mit den einfachsten Formen. Verkaufspreise von 500 bis 3.000 €.","Geboren in Seoul, Südkorea Bachelor und Master of Fine Arts in Keramik, College of Fine Arts, Seoul National University, Südkorea Lobende Erwähnung ""Faenza Prize International Competition of Contemporary Ceramic Art"" Lobende Erwähnung ""The 8th Cheongju International Craft Competition"" Lehre an der Fakultät für Handwerk und Design, Baekseok University of Korea","Suedkorea",""
"68e12f8a9be79de21a8c0e0e","Dahye Jeong","Jeong","dahye-jeong","","","",""
"68e12f8a9be79de21a8c0e08","Dagmar Stuehler","Stuehler","dagmar-stuehler","In der Gestaltung ihres Schmucks konzentriert sich Dagmar Stühler auf formale Einfachheit und Klarheit: „im Format gemacht für den Menschen“, betont sie. Mit einer Vorliebe für die Arbeit mit dem Hammer schmiedet und treibt sie hohle Halsreife, Armreife und Ringe in hochkarätigem Gold und feinem hellem Silber. Edle Steine aus der Natur in seltenen Farben und Qualitäten, geschliffen von Meistern ihres Fachs, haben die Goldschmiedin schon immer begeistert. Gefasst in ihren Ringen, stellen sie mit ihrer Leuchtkraft einen Kontrast zu dem Schmuck mit seinen meisterhaft bearbeiteten Oberflächen dar. Das „Machen“ ist ihr wichtig: etwas hervorzubringen, das möglicherweise so noch nicht da war und die Freude, wenn die Arbeit fertig gestellt ist.","Geboren in Birnbaum/Warthe Diplom in Gold- und Silberschmiedekunst, Akademie der Künste, München Gold- und Silberschmiedin mit Atelier in München Galerie Stühler in Berlin, Goldschmiede Stühler Freischaffende Goldschmiedin, München","",""
"68e12f8a9be79de21a8c0e02","Cornelius Réer","Réer","cornelius-rer","Dots nennt Cornelius Réer doppelwandige Schalen, die als Gefäße auf dem Tisch und als Installationen in privaten und öffentlichen Räumen funktionieren. Eine weitere Spezialität der Nürnberger Glaswerkstätte sind sandgestrahlte Oberflächen. Sie strukturieren die Gefäße und definieren sie neu als plastische Formen. Subtile Farbgebung, gute Funktion und entschlossene Formgebung sind kennzeichnend für alle Arbeiten von Réer. Sie sollen sich in jeder Hinsicht selbst erklären, sagt der vielseitige Glaskünstler. So deutlich und klar das Erscheinungsbild, so aufwändig ist oft der Gestaltungs- und Herstellungsprozess. Die mehrfach preisgekrönten Arbeiten von Réer wurden in die Kunstsammlung der Veste Coburg, das Städtisches Museum Zirndorf, das Glasmuseum Lauscha sowie in das Ewald Okase Museum in Haapsalu, Estland, aufgenommen. Seit 1987 wurden die Stücke in zahlreichen nationalen und internationalen Ausstellungen gezeigt.","Geboren in Coburg, Germany Ausbildung in der Glashütte Süßmuth, Immenhausen Assistenz in Glastudios in Wien und Orrefors, Schweden Brierley Hill Glasscenter, Dudley, später freelancer bei City Glass Studio, Newcastle upon Tyne Werkstatt in Nürnberg","",""
"68e12f8a9be79de21a8c0dfc","Corinna Heller","Heller","corinna-heller","Klare, doch weiche Linien, ergänzt oft durch traditionelle Symbole, zeichnen den Schmuck von Corinna Heller aus. In der Serie Einsteiner tragen vier sanft geformte Krappen prächtige Farbedelsteine oder Diamanten wie auf Händen. Ebenso gefühlvoll geht die Designerin mit Perlen zu Werk. Kostbarkeit erscheint in ihrem Werk als Symbiose aus Gestaltungsidee, Materialwahl, sorgfältiger Verarbeitung und formaler Klarheit. Die Stücke verzichten auch nicht auf eine Spur Ironie und Witz, die sich in formalen Details ebenso wie in den Namensgebungen offenbaren. Corinna Heller lässt sie sich von Menschen und Städten, von Architektur und Mode inspirieren. „Im Gegensatz zur Mode kann Schmuck jedoch als Objekt, als Kunstwerk wirken“, sagt sie, „auch wenn er nicht getragen wird.“","Fachhochschule Schwäbisch Gmünd, Diplom Atelier in Schwäbisch Gmünd","",""
"68e12f8a9be79de21a8c0dfa","Coco Sung","Sung","coco-sung","","","",""
"68e12f8a9be79de21a8c0df8","Cleuner Hohl","Hohl","cleuner-hohl","","","",""
"68e12f8a9be79de21a8c0df6","Claudy Jongstra","Jongstra","claudy_jongstra","","","",""
"68e12f8a9be79de21a8c0df0","Claudia Schoemig","Schoemig","claudia-schoemig","Klare Formen, zart und anmutig, jedoch bestens für den täglichen Gebrauch geeignet und ästhetische Highlights in zeitgemäßen Interieurs. Die unglasierten Außenflächen haben die Anmutung von Papier. Typisch sind sanfte Pastellfarben oder feine Linien- und Rasterzeichnungen. Seit der Eröffnung 2013 hat Claudia Schoemig ihr Atelier zum Labor für experimentelle Forschung, zum Erkundungsraum für einzigartige Kreationen und attraktiven Ausstellungsraum entwickelt. Das „Alles unter einem Dach“-Konzept umfasst Design, Prototyping, Drehen, freier Aufbau, Zeichnen und Malen auf Porzellan, Formenbau und Slipcasting. „Unsere Arbeiten sollen tägliche Begleiter sein, mit denen sich das Leben schöner und poetischer anfühlt“, sagt die Designerin. Aufgrund der hohen Härte des Porzellans können alle Gefäße problemlos in die Spülmaschine. Preise ab 39 Euro.","Berufsausbildung zur Keramikerin Studium freie Kunst Kassel und Berlin, freiberufliche keramische Tätigkeit, Gesellenzeit Gründung von Schoemig Porzellan, Berlin Westerwald-Preis „Keramik und Tee“, Top 50 Liste der „besten deutschen Designer“ des Magazins AD German Design Award, Preis für Gute Gestaltung des DDC, Berliner Landespreis Gestaltendes Handwerk Perron Preis für Porzellan Frankenthal","",""
"68e12f8a9be79de21a8c0dea","Claudia Milić","Milić","claudia-mili","Jedes Schmuckstück von Claudia Milić ist ein sinnliches Erlebnis. Die feinen, von Hand verarbeiteten Kettenelemente aus Silber und Gold erinnern an glitzernde, schimmernde Wasserkaskaden. Bei der Berührung überraschen das Gewicht und die sanfte Beweglichkeit. „Das sensorische Erlebnis für meine Kunden beginnt mit dem eindrucksvollen Funkeln“, sagt die Gestalterin. Hinter der fließenden, anschmiegsamen Eleganz verbirgt sich ein klares Konzept – stark, fesselnd und beständig wie das elegante Design. So entsteht eine Bindung zwischen Schmuckstück und Trägerin, die jeden flüchtigen Modetrend überdauert. Preise von 250 Euro bis 12.000 Euro.","geboren in Regensburg Schmuckdesignstudium in Pforzheim Atelier in Pforzheim 2. Preis Legnica Jewellery Festival","",""
